institution_id,institution_name,area,year,pub_count,adjusted_count
https://openalex.org/I174306211,Technion – Israel Institute of Technology,inftheory,2019,56,32.03333
https://openalex.org/I83019370,Eindhoven University of Technology,control,2022,43,32.00833
https://openalex.org/I12912129,Northeastern University,sigproc,2026,43,31.98095
https://openalex.org/I177725633,Chinese University of Hong Kong,sigproc,2026,61,31.86948
https://openalex.org/I76569877,Southeast University,em_rf,2021,51,31.76548
https://openalex.org/I183067930,Shanghai Jiao Tong University,comms,2024,73,31.67698
https://openalex.org/I20231570,Peking University,sigproc,2023,53,31.66115
https://openalex.org/I74973139,Carnegie Mellon University,image,2021,68,31.65476
https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,circuits,2025,44,31.54003
https://openalex.org/I149594827,Xidian University,em_rf,2018,45,31.51944
https://openalex.org/I150229711,University of Electronic Science and Technology of China,em_rf,2016,45,31.43433
https://openalex.org/I191208505,Xiamen University,sigproc,2025,42,31.43424
https://openalex.org/I162868743,Tianjin University,em_rf,2024,38,31.40119
https://openalex.org/I47720641,Huazhong University of Science and Technology,sigproc,2026,48,31.40032
https://openalex.org/I174306211,Technion – Israel Institute of Technology,inftheory,2024,55,31.38571
https://openalex.org/I36399199,Nanjing University of Science and Technology,image,2023,66,31.34881
https://openalex.org/I62916508,Technical University of Munich,image,2024,58,31.31996
https://openalex.org/I90610280,South China University of Technology,em_rf,2018,50,31.29643
https://openalex.org/I168719708,City University of Hong Kong,powerelec,2025,71,31.28427
https://openalex.org/I20231570,Peking University,sigproc,2024,51,31.16944
https://openalex.org/I157773358,Sun Yat-sen University,sigproc,2025,45,31.125
https://openalex.org/I172675005,Nanyang Technological University,powerelec,2023,66,31.01091
https://openalex.org/I9842412,Nanjing University of Aeronautics and Astronautics,powerelec,2019,42,30.94643
https://openalex.org/I4210165038,University of Chinese Academy of Sciences,image,2025,99,30.94426
https://openalex.org/I149594827,Xidian University,devices,2018,43,30.92107
https://openalex.org/I47720641,Huazhong University of Science and Technology,devices,2023,41,30.81963
https://openalex.org/I99065089,Tsinghua University,eda,2025,51,30.77538
https://openalex.org/I87445476,Xi'an Jiaotong University,image,2024,52,30.77341
https://openalex.org/I149594827,Xidian University,image,2022,57,30.71885
https://openalex.org/I125839683,Beijing Institute of Technology,em_rf,2025,41,30.67024
https://openalex.org/I76130692,Zhejiang University,comms,2024,68,30.6585
https://openalex.org/I99065089,Tsinghua University,networking,2023,63,30.57478
https://openalex.org/I148366613,National Yang Ming Chiao Tung University,devices,2017,47,30.52457
https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,circuits,2023,38,30.47267
https://openalex.org/I126520041,University of Science and Technology of China,sigproc,2023,49,30.43611
https://openalex.org/I158842170,Chongqing University,powerelec,2023,50,30.3877
https://openalex.org/I17145004,Northwestern Polytechnical University,image,2021,63,30.35206
https://openalex.org/I204983213,Harbin Institute of Technology,sigproc,2024,47,30.29484
https://openalex.org/I180726961,Shenzhen University,image,2025,87,30.28643
https://openalex.org/I47720641,Huazhong University of Science and Technology,photonics,2024,45,30.27861
https://openalex.org/I99065089,Tsinghua University,circuits,2023,41,30.24432
https://openalex.org/I172675005,Nanyang Technological University,image,2021,71,30.22486
https://openalex.org/I204983213,Harbin Institute of Technology,powerelec,2019,38,30.18571
https://openalex.org/I157725225,University of Illinois Urbana-Champaign,image,2025,67,30.16037
https://openalex.org/I139264467,Seoul National University,devices,2024,39,30.08315
https://openalex.org/I183067930,Shanghai Jiao Tong University,powerelec,2022,44,30.05357
https://openalex.org/I76130692,Zhejiang University,sigproc,2023,57,30.05083
https://openalex.org/I87445476,Xi'an Jiaotong University,powerelec,2026,37,30.03367
https://openalex.org/I200769079,Hong Kong University of Science and Technology,sigproc,2026,69,30.01378
https://openalex.org/I17145004,Northwestern Polytechnical University,em_rf,2025,45,29.97504
https://openalex.org/I183067930,Shanghai Jiao Tong University,em_rf,2024,40,29.9326
https://openalex.org/I76569877,Southeast University,em_rf,2019,45,29.90931
https://openalex.org/I158842170,Chongqing University,powerelec,2021,44,29.89048
https://openalex.org/I40120149,University of Oxford,image,2023,67,29.88022
https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,sigproc,2024,37,29.80714
https://openalex.org/I87445476,Xi'an Jiaotong University,power,2025,48,29.77143
https://openalex.org/I62916508,Technical University of Munich,robotics,2025,50,29.73651
https://openalex.org/I17145004,Northwestern Polytechnical University,powerelec,2025,50,29.64683
https://openalex.org/I859038795,Virginia Tech,powerelec,2025,43,29.59762
https://openalex.org/I87445476,Xi'an Jiaotong University,power,2024,46,29.59643
https://openalex.org/I157725225,University of Illinois Urbana-Champaign,control,2023,45,29.58333
https://openalex.org/I9842412,Nanjing University of Aeronautics and Astronautics,powerelec,2021,43,29.54131
https://openalex.org/I87445476,Xi'an Jiaotong University,power,2023,40,29.49643
https://openalex.org/I63966007,Massachusetts Institute of Technology,robotics,2023,50,29.49258
https://openalex.org/I76569877,Southeast University,em_rf,2017,49,29.48889
https://openalex.org/I24943067,Fudan University,devices,2022,48,29.44955
https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,comms,2025,62,29.40556
https://openalex.org/I139660479,Central South University,powerelec,2025,37,29.34266
https://openalex.org/I149594827,Xidian University,comms,2021,64,29.28075
https://openalex.org/I99065089,Tsinghua University,control,2023,47,29.25714
https://openalex.org/I20231570,Peking University,image,2019,72,29.25635
https://openalex.org/I157725225,University of Illinois Urbana-Champaign,control,2022,45,29.23333
https://openalex.org/I24943067,Fudan University,sigproc,2023,41,29.23095
https://openalex.org/I172675005,Nanyang Technological University,powerelec,2024,66,29.22996
https://openalex.org/I172675005,Nanyang Technological University,powerelec,2025,54,29.17282
https://openalex.org/I82880672,Beihang University,image,2022,57,29.08532
https://openalex.org/I150229711,University of Electronic Science and Technology of China,sigproc,2023,41,29.0131
https://openalex.org/I99065089,Tsinghua University,em_rf,2021,42,28.92803
https://openalex.org/I74973139,Carnegie Mellon University,sigproc,2023,56,28.90317
https://openalex.org/I177725633,Chinese University of Hong Kong,image,2021,66,28.88724
https://openalex.org/I76130692,Zhejiang University,robotics,2024,39,28.83095
https://openalex.org/I172675005,Nanyang Technological University,comms,2024,107,28.82163
https://openalex.org/I63966007,Massachusetts Institute of Technology,photonics,2016,49,28.80924
https://openalex.org/I177725633,Chinese University of Hong Kong,image,2024,90,28.73649
https://openalex.org/I4210161052,Korea University,image,2025,53,28.69557
https://openalex.org/I9842412,Nanjing University of Aeronautics and Astronautics,powerelec,2020,38,28.67262
https://openalex.org/I172675005,Nanyang Technological University,sigproc,2026,64,28.62926
https://openalex.org/I24943067,Fudan University,image,2022,48,28.56071
https://openalex.org/I9842412,Nanjing University of Aeronautics and Astronautics,powerelec,2018,36,28.53333
https://openalex.org/I76130692,Zhejiang University,comms,2023,62,28.52718
https://openalex.org/I17145004,Northwestern Polytechnical University,sigproc,2024,52,28.47906
https://openalex.org/I149594827,Xidian University,em_rf,2017,43,28.43175
https://openalex.org/I149594827,Xidian University,comms,2018,59,28.40833
https://openalex.org/I139660479,Central South University,powerelec,2023,35,28.39048
https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,image,2023,56,28.31786
https://openalex.org/I170215575,National University of Defense Technology,sigproc,2024,37,28.29325
https://openalex.org/I157773358,Sun Yat-sen University,image,2022,72,28.25797
https://openalex.org/I177725633,Chinese University of Hong Kong,eda,2023,51,28.13968
https://openalex.org/I150229711,University of Electronic Science and Technology of China,devices,2016,40,28.07045
https://openalex.org/I148366613,National Yang Ming Chiao Tung University,devices,2024,59,28.06202
https://openalex.org/I172675005,Nanyang Technological University,control,2023,54,28.04444
https://openalex.org/I157773358,Sun Yat-sen University,image,2026,77,28.03104
https://openalex.org/I90610280,South China University of Technology,image,2024,57,27.99167
https://openalex.org/I150229711,University of Electronic Science and Technology of China,sigproc,2024,47,27.94167
https://openalex.org/I129604602,The University of Sydney,image,2022,79,27.93724
https://openalex.org/I99065089,Tsinghua University,eda,2024,48,27.91603
https://openalex.org/I183067930,Shanghai Jiao Tong University,comms,2023,71,27.85357
https://openalex.org/I125839683,Beijing Institute of Technology,control,2025,50,27.81667
https://openalex.org/I168719708,City University of Hong Kong,powerelec,2024,55,27.78254
https://openalex.org/I149594827,Xidian University,comms,2022,63,27.73294
https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,sigproc,2023,38,27.68379
https://openalex.org/I90610280,South China University of Technology,em_rf,2026,46,27.68341
https://openalex.org/I76130692,Zhejiang University,em_rf,2025,47,27.62085
https://openalex.org/I14243506,Hong Kong Polytechnic University,image,2023,59,27.54683
https://openalex.org/I76130692,Zhejiang University,devices,2025,44,27.5248
https://openalex.org/I126520041,University of Science and Technology of China,image,2026,52,27.51252
https://openalex.org/I76130692,Zhejiang University,powerelec,2016,35,27.5
https://openalex.org/I204983213,Harbin Institute of Technology,powerelec,2017,34,27.5
https://openalex.org/I76130692,Zhejiang University,powerelec,2017,37,27.49762
https://openalex.org/I20231570,Peking University,devices,2020,43,27.47677
https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,sigproc,2024,43,27.45873
https://openalex.org/I162868743,Tianjin University,sigproc,2026,45,27.45083
https://openalex.org/I76569877,Southeast University,power,2025,48,27.40198
https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,comms,2021,54,27.39881
https://openalex.org/I86987016,KTH Royal Institute of Technology,control,2021,45,27.35
https://openalex.org/I150229711,University of Electronic Science and Technology of China,comms,2020,50,27.34524
https://openalex.org/I172675005,Nanyang Technological University,sigproc,2025,55,27.33968
https://openalex.org/I99065089,Tsinghua University,image,2026,74,27.31575
https://openalex.org/I191208505,Xiamen University,image,2023,51,27.27837
https://openalex.org/I154425047,University of Alberta,powerelec,2022,39,27.25198
https://openalex.org/I170215575,National University of Defense Technology,em_rf,2024,31,27.24444
https://openalex.org/I37461747,Wuhan University,sigproc,2026,55,27.23564
https://openalex.org/I177725633,Chinese University of Hong Kong,image,2019,58,27.23139
https://openalex.org/I27357992,Dalian University of Technology,image,2023,49,27.21392
https://openalex.org/I183067930,Shanghai Jiao Tong University,em_rf,2022,38,27.17486
https://openalex.org/I4210165038,University of Chinese Academy of Sciences,image,2019,57,27.1631
